date,dish,url,servings,recipe
2021-10-05,Linzensalade met gegratineerde geitenkaas,https://www.ah.nl/allerhande/recept/R-R287952/linzensalade-met-gegratineerde-geitenkaas,4 personen,"Oven op 200 °C voorverwarmen. In kom dressing kloppen van olie, azijn, mosterd, helft van peterselie en zout en peper naar smaak. Knoflook met mes pletten en ongepeld in dressing leggen zodat smaak kan intrekken. Folie van geitenkaasjes verwijderen en schaaltjes in oven zetten. Geitenkaasjes 7-8 min. verwarmen. Intussen in schaal linzen mengen met dressing en romaatjes. Krulsla, uiringen en linzensalade over vier borden verdelen. Knoflook uit salade verwijderen. Geitenkaasjes uit oven nemen en op sla leggen. Peterselie erover strooien."
2021-10-06,Omeletrolletjes met nori en zalm,https://www.ah.nl/allerhande/recept/R-R668616/omeletrolletjes-met-nori-en-zalm,8 personen,"Klop in een kom met een garde de eieren en melk los. Breng op smaak met peper en eventueel zout. Verhit 1/3 van de boter in een ruime koekenpan met antiaanbaklaag, schep 1/4 van het omeletbeslag in de pan en laat het over de bodem uitvloeien.  Bak de omelet op middelhoog vuur gaar en heel lichtbruin. Bak hierna met 2/3 van de boter en de rest van het beslag nog drie omeletten. Leg alle omeletten naast elkaar op een schoon werkvlak. Roer de zure room en wasabi door elkaar. Verdeel de wasabiroom gelijkmatig over de omeletten.  Leg op iedere omelet een norivelletje en verdeel de zalm erover. Rol de omeletten strak op en snijd ze schuin doormidden. Doop de omeletrolletjes voor het eten in de sojasaus.
"
2021-10-07,Roerei met romaatjes op toast,https://www.ah.nl/allerhande/recept/R-R1149262/roerei-met-romaatjes-op-toast,4 personen, Halveer de romaatjes. Verhit de boter in een grote koekenpan en bak de romaatjes 4 min. op de snijkant. Bestrooi met peper en eventueel zout en doe in een kommetje. Rasp de kaas. Roer in een kom de eieren los met de melk en kaas. Breng op smaak met peper. Snijd de bieslook fijn en houd apart. Snijd het brood in 8 sneetjes. Rooster het brood in de broodrooster. Verhit ondertussen de rest van de boter in de koekenpan en schenk het eimengsel erin. Roer rustig met een spatel en laat in 4 min. stollen tot een smeuïge massa. Verdeel de romaatjes en het roerei over de toast en bestrooi met de bieslook.
2021-10-08,Komkommersandwich,https://www.ah.nl/allerhande/recept/R-R733304/komkommersandwich,4 personen,"Bestrijk de sneetjes met de mayonaise. Snijd de komkommer in 4 stukken en dan in de lengte in dunne plakjes. Beleg 4 sneetjes brood met de helft van de komkommer, peper en zout en 1 blaadje vers basilicum. Dek af met brood. Beleg met de rest van de komkommer, de mozzarella, peper en zout en 1 blaadje basilicum. Dek af met de rest van het brood. Snijd de korsten van het brood. Snijd de sandwich schuin door."
2021-10-11,Stokbroodje met brie,https://www.ah.nl/allerhande/recept/R-R237786/stokbroodje-met-brie,4 personen,"Meng in een kommetje de boter en de mosterd met een vork. Snijd het stokbrood aan een kant in de lengte open. Bestrijk de snijvlakken met de mosterdboter. Snijd de brie in lange plakken, de augurken in schuine plakes en de tomaten in 8 partjes. Beleg het stokbrood met de sla, brie, augurk en tomaat. Snijd het stokbrood in 4 gelijke stukken."
2021-10-12,Makreelsalade met sinaasappel,https://www.ah.nl/allerhande/recept/R-R265770/makreelsalade-met-sinaasappel,4 personen,"Sinaasappels dik schillen om witte vlies te verwijderen. Boven afsluitbare schaal partjes met scherp mesje tussen vliesjes uit snijden. Makreelfilets in stukjes verdelen. Ui, olijfolie, kappertjes en tijm voorzichtig door makreel en sinaasappel scheppen. Op smaak brengen met zout en grofgemalen peper. Makreelsalade en waterkers tot gebruik gekoeld bewaren. Op picknickplaats waterkers over vier borden verdelen (eventuele harde steeltjes verwijderen) en makreelsalade erop scheppen."
2021-10-13,Peperbruschetta met serranoham en mosterd-appelmoes,https://www.ah.nl/allerhande/recept/R-R140280/peperbruschetta-met-serranoham-en-mosterd-appelmoes,8 personen,"Appels schillen, klokhuis verwijderen en vruchtvlees in kleine blokjes snijden. In steelpan appelblokjes met appelsap en suiker aan de kook brengen. Vuur laag draaien, ca. 10 minuten laten sudderen tot appel zacht is. Mosterd erdoor roeren en geheel nog ca. 5 minuten laten inkoken. Pureren en mosterd-appelmoes laten afkoelen. Op smaak brengen met zout en peper. Ovengrill voorverwarmen. Van brood 8 dikke sneden snijden. In kom dressing kloppen van citroensap, 3 eetlepels olie en zout en peper naar smaak. Veldsla door dressing scheppen. Rest van olie en 1 eetlepel grof gemalen peper door elkaar roeren. Brood op bakplaat onder grill schuiven en in ca. 2 minuten goudbruin en krokant roosteren (= bruschette). Bruschette halveren, op serveerschaal leggen en besprenkelen met peperolie. Beleggen met ham en schep mosterd-appelmoes, garneren met toefjes veldsla."
2021-10-14,Ciabatta met avocado en Hollandse garnalen,https://www.ah.nl/allerhande/recept/R-R274016/ciabatta-met-avocado-en-hollandse-garnalen,4 personen,"Limoen schoonboenen, schil raspen en vrucht uitpersen. Peper tussen handen rollen, topje afsnijden en zaadjes eruit schudden. Peper en koriander zeer fijnsnijden. In kom garnalen mengen met limoensap en -rasp, rode peper, koriander en olie. Avocado halveren, schil eraf pellen of snijden en pit verwijderen. Avocado in dunne plakjes snijden. Broodjes opensnijden en beleggen met avocado. Bestrooien met zout en peper. Garnalenmengsel erop scheppen. Direct serveren, anders verkleurt avocado."
2021-10-15,Ui-spek-frittata,https://www.ah.nl/allerhande/recept/R-R674418/ui-spek-frittata,4 personen,Verhit 2 el olijfolie in een koekenpan en bak de spekjes op middelhoog vuur in 8 min. knapperig. Bak de bosui 2 min. met het spek mee. Bak de knoflook met de paprikapoeder 1 min. mee. Voeg het spekmengsel toe bij de eieren en breng op smaak met peper. Verhit de rest van de olijfolie in de pan van het spek. Schenk het eimengsel erin en bak de frittata op laag vuur in 10 min. net gaar. Keer als de bovenkant bijna gestold is (na ca. 8 min.). Lekker met rucolasla.
2021-10-18,Shoarmabroodjes met makreel,https://www.ah.nl/allerhande/recept/R-R418896/shoarmabroodjes-met-makreel,4 personen,"Bak de shoarmabroodjes af volgens de aanwijzingen op de verpakking. Roer in een kommetje een saus van de mayonaise en het kerriepoeder. Breng op smaak met (versgemalen) peper. Laat de broodjes iets afkoelen, snijd ze open en besmeer ze aan de binnenkant royaal met de kerriesaus. Verdeel de gerookte makreel over de broodjes en leg er de uiringen en wat atjar tjampoer op. Serveer direct."
2021-10-19,Avocado-clubsandwich van tomatentoast,https://www.ah.nl/allerhande/recept/R-R442470/avocado-clubsandwich-van-tomatentoast,4 personen,"Verwarm de oven voor op 200 ºC. Snijd van het brood 8 grove sneden. Pureer de tomaten met de knoflook en de olie en breng op smaak met zout en (versgemalen) peper. Wrijf de sneden brood aan een zijde ruim in met dit mengsel. Rooster de sneden brood 8 minuten in de hete oven met de tomatenkant naar boven. Bak de bacon nogmaals krokant en laat hem even uitlekken op keukenpapier. Snijd het avocadovruchtvlees in dunne plakjes en besprenkel die met het sap van de limoen. Snijd de eieren in plakjes. Beleg de tomatentoast met de avocado, bestrooi naar smaak met (versgemalen) peper, leg de bacon en de plakjes ei erop en daar-bovenop weer een snee tomaten-knoflooktoast (met de tomatenkant naar beneden). Snijd de sandwiches schuin doormidden en zet ze vast met lange prikkers, om te voorkomen dat ze uit elkaar vallen."
2021-10-20,Tomaten-olijvenbrood met rozemarijn,https://www.ah.nl/allerhande/recept/R-R179252/tomaten-olijvenbrood-met-rozemarijn,8 personen,"In kom broodmix mengen met 3 eetlepels olie, zout en 3 dl handwarm water. Met mixer met deeghaken tot samenhangend deeg kneden. Aanrecht met bloem bestuiven. Deeg erop leggen en platdrukken. Olijven en tomaten erover verdelen. Deeg met de hand nog 5-10 minuten stevig doorkneden tot soepel deeg ontstaat. Deeg tot bal vormen en licht bestrijken met olie. Deegbal in kom leggen, afdekken met plasticfolie en deeg op warme plaats ca. 1 uur laten rijzen tot volume verdubbeld is. Deeg uit kom nemen en even doorkneden. Aanrecht bestuiven met bloem. Deeg uitrollen tot dunne, ovale lap van 1/2 cm dik. Deeglap op ingevette bakplaat leggen. Afdekken met vochtige theedoek en nogmaals 30 minuten laten rijzen. Oven voorverwarmen op 225 °C. Met duim hier en daar kuiltjes in deeg drukken. Deeg bestrijken met olie en bestrooien met rozemarijn en zoutvlokken. Brood in 25-30 minuten lichtbruin en krokant bakken. Brood uit oven nemen en laten afkoelen."
2021-10-21,Sandwich met tonijn-citroensalade,https://www.ah.nl/allerhande/recept/R-R694708/sandwich-met-tonijn-citroensalade,1 persoon,"Snijd met de kaasschaaf 2 lange repen van de komkommer. Roer in een kom de tonijn, citroensap, halvanaise en bosui door elkaar. Breng op smaak met peper en zout. Besmeer de sneetjes brood dun met halvarine. Leg op 1 sneetje de repen komkommer. Schep de tonijnsalade erop en verdeel de veldsla erover. Leg het andere sneetje brood erop. Snijd diagonaal door."
2021-10-22,Baguette brie-rucola-notenboter,https://www.ah.nl/allerhande/recept/R-R940634/baguette-brie-rucola-notenboter,4 personen,Maal de cashewnoten en wat rucola 10 sec. in een keukenmachine. Voeg de roomboter toe en maal nog 15 sec. Halveer een het stokbrood in de lengte. Besmeer beide helften dun met de notenboter. Verdeel de rest van de rucola en de roombrie over de onderkant. Leg de bovenkant erop en snijd in 4 stukken.
2021-10-25,Ontbijtkoek-sandwich,https://www.ah.nl/allerhande/recept/R-R793736/ontbijtkoek-sandwich,1 persoon,Bestrijk de sneetjes ontbijtkoek dun met de zuivelspread. Leg wat appelplakjes op 1 sneetje ontbijtkoek. Leg er 1 sneetje ontbijtkoek op en beleg weer met appel. Dek af met het laatste sneetje koek met de zuivelspreadkant naar onderen. Halveer de sandwich eventueel en steek er een vlaggetje in.
2021-10-26,"Toast met geitenkaas, peer en amandel",https://www.ah.nl/allerhande/recept/R-R853310/toast-met-geitenkaas-peer-en-amandel,4 personen,"Verwarm de oven voor op 200 °C. Snijd het kapje van het brood en snijd in 4 plakken. Snijd de geitenkaas in dunne plakjes en beleg het brood. Snijd de peer in kwarten, verwijder het klokhuis en snijd het vruchtvlees in dunne plakken. Verdeel over de geitenkaas. Verdeel de amandelen erover en besprenkel met de honing. Bak ca. 8 min. op een rooster in de oven."
2021-10-27,Bruschetta met gegrilde tomaat,https://www.ah.nl/allerhande/recept/R-R721582/bruschetta-met-gegrilde-tomaat,4 personen,Verwarm de grill van de oven op de hoogste stand voor. Snijd van de tomaten aan beide kanten een kapje en snijd ze elk in 4 plakken. Bestrijk deze met olie en balsamicoazijn en bestrooi ze met zout. Spreid de plakken uit op de bakplaat. Schuif de bakplaat 10 cm onder de grill en gril de plakken aan elke kant 2 minuten. Leg ze op een bord. Leg de geroosterde boterhammen op de bakplaat en verdeel de plakken tomaat erover. Verkruimel de geitenkaas boven de tomaat. Schuif de bakplaat 10 cm onder de grill en laat de kaas in ca. 3 min. smelten en lichtbruin worden.
2021-10-28,Tomaat-kaastosti,https://www.ah.nl/allerhande/recept/R-R793732/tomaat-kaastosti,1 persoon,Beleg de sneetjes brood een plakje kaas. Leg op 1 sneetje de plakjes tomaat en bestrooi met bieslook. Leg het andere sneetje brood erop en rooster in een tostiapparaat. Snijd diagonaal doormidden en serveer met ketchup.
2021-10-29,Bagels met zalm,https://www.ah.nl/allerhande/recept/R-R237792/bagels-met-zalm,4 personen,Ovengrill voorverwarmen. Bagels overlangs halveren en met snijvlak naar boven op bakplaat leggen. Bagels onder grill schuiven en in 1-2 min. goudbruin roosteren. Bagelhelften royaal bestrijken met roomkaas en op elk een toef rucola leggen. Plakken zalm in lange repen van 2-3 cm snijden. Repen zalm losjes op bagels leggen. Peper erboven malen.
2021-11-01,Lauwe linzensalade met geroosterde paprika,https://www.ah.nl/allerhande/recept/R-R358332/lauwe-linzensalade-met-geroosterde-paprika,4 personen,"Ovengrill voorverwarmen. Linzen in ruim kokend water met wat zout in 20-25 min. beetgaar koken. In kom olie mengen met knoflook, kruiden, zout en peper. Op bakblik of in ovenschaal paprikarepen omscheppen met 2 el van kruidenolie. Paprika's 10 cm onder hete grill schuiven en in 6-8 min. gaarroosteren; regelmatig omscheppen. Knolselderij in ruim kokend water met wat zout en 1 el citroensap in 3-4 min. zachtjes gaarkoken. In zeef laten uitlekken. Linzen afgieten. In kom rest van citroensap en kruidenolie met mosterd tot dressing kloppen. Ui, knolselderij en linzen erdoor scheppen en even laten staan. Rucola over vier borden verdelen. Linzensalade in midden erop scheppen. Paprikarepen erover verdelen en kaas erboven verbrokkelen. Nog wat peper erboven malen. Lekker met donker volkorenbrood."
2021-11-02,Kalfsentrecote met rucolasalsa en gekarameliseerde tomaatjes,https://www.ah.nl/allerhande/recept/R-R249266/kalfsentrecote-met-rucolasalsa-en-gekarameliseerde-tomaatjes,4 personen,"Brood 1 uur in vriezer leggen. Entrecotes op kamertemperatuur laten komen. Pijnboompitten in droge koekenpan lichtbruin roosteren. Oven voorverwarmen op 175 °C. Twee derde van tomaten op bakplaat leggen. Azijn erover sprenkelen en bestrooien met poedersuiker. Tomaten ca. 10 min. in oven zetten, tot velletje openknapt. Bakplaat uit oven nemen. Rest van tomaten ontvellen, zaadjes verwijderen en vruchtvlees in stukjes snijden. Kaas fijnraspen. In keukenmachine twee derde van rucola met pijnboompitten op laag tempo fijnmalen. Geraspte kaas en tomaatstukjes erdoor roeren. Salsa op smaak brengen met zout en peper. Met gekarteld broodmes 12 flinterdunne plakjes van brood snijden. Sneetjes op bakplaat leggen en bestrijken met 1-2 el olie. Grofgemalen zout erover strooien en sneetjes eventueel afdekken met tweede bakplaat, om omkrullen te voorkomen. Brood in oven in 5-10 min. lichtbruin en krokant laten worden. Grillpan verhitten. Entrecotes met keukenpapier droogdeppen en bestrijken met 1 el olie. Vlees in 4 min. per kant rosé grillen. Halverwege vlees slag draaien, voor mooi ruitpatroon. Vlees uit grillpan nemen, met zout en peper bestrooien en in aluminiumfolie verpakt nog 5 min. laten rusten. Vetrandje van vlees snijden en vlees in lange plakken snijden. Van rucolasalsa 1 tl in midden van vier borden scheppen (tegen schuiven van brood). Rest van salsa in vier smalle glaasjes scheppen en op bord zetten. Elk glas garneren met blaadje rucola. Slamelange omscheppen met rest van rucola, 2 el olie en bakvocht van tomaten. Op elk bord sneetje brood op salsa leggen. Hierop telkens pluk sla en helft van entrecoteplakjes leggen. Nog zo'n laag maken en afdekken met laatste sneetjes. Garneren met gebakken tomaten."
2021-11-03,Gegrilde kipsandwich met avocado,https://www.ah.nl/allerhande/recept/R-R249292/gegrilde-kipsandwich-met-avocado,4 personen,"In diep bord olie, sambal en 1 el limoensap tot marinade roeren. Kipfilets door marinade wentelen en smaken minstens 5 min. laten intrekken. Slablaadjes van kropjes losmaken. Grillpan verhitten en kipfilets 2-3 min. per kant roosteren, tot kip mooi bruin en gaar is. Kip uit pan nemen, laten afkoelen en in repen snijden. Avocado schillen, pit verwijderen en avocado in plakken snijden. Besprenkelen met rest van limoensap. Sneetjes brood besmeren met korianderpesto. Helft van slablaadjes over 4 sneetjes verdelen. Plakjes avocado erop leggen. Hierop 4 sneetjes brood leggen en rest van slablaadjes en gegrilde kip erop leggen. Afdekken met laatste sneetjes brood, met pestokant naar beneden. Sandwiches iets aandrukken en diagonaal doorsnijden."
2021-11-04,Kaaskletsers,https://www.ah.nl/allerhande/recept/R-R87900/kaaskletsers,4 personen,"Warm de oven voor op 200 ºC of gasovenstand 4. Laat intussen het bladerdeeg in ongeveer 10 minuten op het aanrecht ontdooien. Laat de ananas uitlekken en snij er kleine stukjes van. In een kom klop je met een vork het ei los. Roer er ook de roomkaas, het spek, de ananas en het kerriepoeder door. Vet de vormpjes met het kwastje dun in met boter. Leg in elk vormpje een deegplakje en druk het goed aan. Snij het deeg weg dat boven de vorm uitsteekt. Prik met een vork gaatjes in de bodem. Verdeel het eimengsel over de vormpjes. Strooi de kaas erover. Knip de bieslook erboven fijn. Bak de hartige taartjes in het midden van de oven in 20 minuten gaar. Laat ze 5 minuten afkoelen. Snij het deeg met een mes langs de randen los en zet de taartjes op de borden. Lekker voor tussen de middag!"
2021-11-05,"Clubsandwich met rucolacrème, garnalen en kip",https://www.ah.nl/allerhande/recept/R-R694414/clubsandwich-met-rucolacreme-garnalen-en-kip,4 personen,"In keukenmachine helft van rucola met verse roomkaas pureren. Op smaak brengen met zout. In kom garnalen, mayonaise en tapenade door elkaar roeren. Sneetjes brood besmeren met rucolacrème. Helft van tomaat over vier sneetjes verdelen en licht bestrooien met zout. Garnalensalade erover verdelen. Afdekken met 4 sneetjes met besmeerde kant naar boven. Rest van rucola en tomaat en kip erover verdelen. Afdekken met laatste 4 sneetjes brood, met besmeerde kant naar beneden. Sandwiches op vier borden leggen en diagonaal in vieren snijden. Elk stapeltje met coctailprikker vaststeken. Serveert u de sanwich als snack? Dan stapeltjes nogmaals halveren."
2021-11-08,Gevuld picknickbrood,https://www.ah.nl/allerhande/recept/R-R1088558/gevuld-picknickbrood,4 personen,"Kook de eieren in 8 min. hard. Laat ze schrikken onder koud stromend water, pel ze en snijd in plakjes. Snijd de tomaten in plakjes en snijd de dille grof. Snijd de augurken en radijsjes in plakjes. Snijd de bovenkant van het brood en houd apart. Hol het brood uit. Haal de blaadjes van de kropjes sla los en bedek de bodem van het brood met ⅓ van de slablaadjes. Leg de plakjes tomaat op de sla. Bestrijk de tomaat met 2 el dijonnaise en bestrooi met de helft van de dille en (versgemalen) peper. Leg de augurk en radijs erop. Bedek met 1/3 van de slablaadjes en het ei. Bestrijk het ei met de rest van de dijonnaise.  Verdeel de zalm erover en bestrooi met de rest van de dille en (versgemalen) peper. Verdeel de rest van de sla erover, dek af met de bovenkant van het brood en druk goed aan. Snijd het brood voorzichtig in stukken en serveer."
2021-11-09,Panettone,https://www.ah.nl/allerhande/recept/R-R1185214/panettone,8 personen,"Verwarm de melk in een steelpan, maar laat niet koken. Doe de lauwwarme melk, bloem, gist, suiker, 5 eieren (per panettone)  en het zout in de kom van de staande mixer met deeghaken en meng 2 min. op de laagste stand. Verhoog de snelheid tot middelhoog en meng 7 min. tot een samenhangend deeg. Schraap tussentijds de randen van de kom schoon. Rasp ondertussen de gele schil van de citroen en de oranje schil van de sinaasappel. Voeg het citrusrasp met de boter toe aan het deeg en meng 7 min. op middelhoge snelheid. Schraap tussentijds de randen van de kom schoon. Voeg de sukade en studentenhaver toe en meng 1 min. door het deeg. Schep het beslag in een ruime kom en dek af met vershoudfolie. Laat 12 uur in de koelkast rusten. Vet de springvorm en de randen royaal in het boter. Neem het deeg uit de kom en kneed kort door. Vorm het nog plakkerige deeg tot een bal en doe in de springvorm. Dek het deeg losjes af met vershoudfolie en laat op een warme, tochtvrije plek 3 uur rijzen tot het boven de rand uitkomt. Verwarm de oven voor op 180 °C. Klop het resterende ei los. Bestrijk het deeg ermee en bak ca. 20 min. onder het midden van de oven. Verlaag de oventemperatuur naar 150 °C en bak nog ca. 45 min. Steek er na 40 min. een satéprikker in. Komt deze er schoon uit, dan is de panettone gaar.  Neem de panettone uit de springvorm en laat 30 min. afkoelen op een rooster. Serveer lauwwarm of op kamertemperatuur."
2021-11-10,Appel-kaneelwrap,https://www.ah.nl/allerhande/recept/R-R312826/appel-kaneelwrap,1 persoon,Appel (eventueel schillen) in heel kleine partjes snijden en met citroensap besprenkelen. Wraptortilla 20 sec. in magnetron verwarmen. Appel in reep op midden van tortilla verdelen. Kaneelpoeder erover strooien. Zijkanten over vulling vouwen. Tortilla vervolgens stevig oprollen en in aluminiumfolie wikkelen. Tortilla samen met wortel in lunchtrommeltje doen.
2021-11-11,Pittige salade met 20+ kaas,https://www.ah.nl/allerhande/recept/R-R545488/pittige-salade-met-20-kaas,4 personen,"Rooster 3 el pijnboompitten goudbruin in een koekenpan met antiaanbaklaag, bestrooi ze met zout naar smaak en laat ze afkoelen op een bord. Verdun 4 el tomaten-tapenade met 2 el kokend water en klop dit tot een dressing. Verdeel 2 zakken rucola over een schaal en schenk de dressing erover. Verdeel 100 g 20+ kaas in reepjes over de sla en bestrooi met de pijnboompitten. Lekker met grof volkorenbrood."
2021-11-12,Kipburger met pittige komkommersalsa,https://www.ah.nl/allerhande/recept/R-R363160/kipburger-met-pittige-komkommersalsa,4 personen,"Komkommer halveren, zaadlijsten verwijderen en in kleine blokjes snijden. Komkommer mengen met bosui, rode peper, 2 el olijfolie, citroensap en zout naar smaak. In keukenmachine brood verkruimelen. Broodkruim eruit nemen en kipfilet fijnmalen. Kipfilet mengen met ei, broodkruim, paprikapoeder en 1/2 tl zout en peper. Van mengsel 4 platte schijven vormen. In koekenpan met antiaanbaklaag kipburgers in rest van olie in 10 min. gaar en bruin bakken. Kipburgers op broodjes leggen en serveren met komkommersalsa."
2021-11-15,Vietnamese salade met garnalen,https://www.ah.nl/allerhande/recept/R-R1055406/vietnamese-salade-met-garnalen,4 personen,"Doe de peen julienne in een kom. Schil de mango en snijd het vruchtvlees van de pit, snijd in reepjes en voeg toe aan de peen. Rasp de groene schil van de schoongeboende limoen en pers de vrucht uit. Meng het rasp en sap door het wortelmengsel. Doe de sesamolie in een kom en pers de knoflook erboven. Schil de gember en rasp deze erboven. Snijd het steeltje van de rode peper. Halveer de peper in de lengte en verwijder met een scherp mesje de zaadlijsten. Snijd het vruchtvlees fijn, voeg toe aan de olie en schep om. Verhit een wok. Voeg het sesamoliemengsel en de garnalen toe. Roerbak in 3 min. gaar. Voeg de sojasaus toe en neem van het vuur. Haal de blaadjes romainesla los van de kropjes en leg ze op een grote schaal. Hak de pinda's grof. Schep de garnalen door de wortel-mangosalade en schep de salade in de slablaadjes. Bestrooi met de pinda's "
2021-11-16,Siciliaanse knoflookgarnalen,https://www.ah.nl/allerhande/recept/R-R830874/siciliaanse-knoflookgarnalen,4 personen,"Pel de garnalen en verwijder het darmkanaal, laat het staartje zitten. Rasp de oranje schil van de sinaasappel en pers de vrucht uit. Doe de garnalen in een kom met de rasp en 2 el sap. Haal de blaadjes van de tijm. Pers de knoflook boven de kom. Voeg de helft van de tijmblaadjes en de helft van de olie toe. Schep om en laat 10 min. marineren. Snijd de tomaten in parten en de ui in dunne ringen. Meng de tomaten met de ui in een kom. Voeg de rest van het sap, de rest van de olie en de rest van de tijm toe. Breng op smaak met (versgemalen) peper, schep om en houd apart. Rijg elke garnaal in de lengte aan een satéprikker. Verhit de grillpan en gril de spiesen in 5 min. gaar. Keer regelmatig. Serveer de spiesen met de tomatensalade. Lekker met een boule beurre (brood) en citroenmayonaise (potje 350 ml)."
2021-11-17,Pitasandwich met kruidige hamburger,https://www.ah.nl/allerhande/recept/R-R694614/pitasandwich-met-kruidige-hamburger,4 personen,In kom gehakt en pesto door elkaar mengen. Vier dunne burgers vormen. In koekenpan olie verhitten en burgers in ca. 5 min. bruin en gaarbakken. Sjalotringen rond burgers verdelen en in 3 min. goudbruin bakken. In broodrooster shoarmabroodjes roosteren. Broodjes halveren en snijvlakken dun bestrijken met helft van yoghurtdressing. Onderkanten van shoarmabroodjes op vier borden leggen. Lollo rosso en plakjes komkommer erover verdelen. Hierop hamburgers leggen. Op elke burger 1/2 el yoghurtdressing scheppen en sjalotringen en tomaatreepjes erover verdelen. Bovenkanten van shoarmabroodjes erop leggen.
2021-11-18,Vietnamese salade met garnalen,https://www.ah.nl/allerhande/recept/R-R1055406/vietnamese-salade-met-garnalen,4 personen,"Doe de peen julienne in een kom. Schil de mango en snijd het vruchtvlees van de pit, snijd in reepjes en voeg toe aan de peen. Rasp de groene schil van de schoongeboende limoen en pers de vrucht uit. Meng het rasp en sap door het wortelmengsel. Doe de sesamolie in een kom en pers de knoflook erboven. Schil de gember en rasp deze erboven. Snijd het steeltje van de rode peper. Halveer de peper in de lengte en verwijder met een scherp mesje de zaadlijsten. Snijd het vruchtvlees fijn, voeg toe aan de olie en schep om. Verhit een wok. Voeg het sesamoliemengsel en de garnalen toe. Roerbak in 3 min. gaar. Voeg de sojasaus toe en neem van het vuur. Haal de blaadjes romainesla los van de kropjes en leg ze op een grote schaal. Hak de pinda's grof. Schep de garnalen door de wortel-mangosalade en schep de salade in de slablaadjes. Bestrooi met de pinda's "
2021-11-19,Pistolets met eier-zalmsalade,https://www.ah.nl/allerhande/recept/R-R385236/pistolets-met-eier-zalmsalade,4 personen,"Eieren in steelpannetje met water aan de kook brengen, in 8 min. hard koken en afgieten. Eieren laten schrikken (onder koud stromend water afspoelen) en pellen. Eieren in kom met vork grof prakken en mengen met kwark, bieslook, zalm en zout en peper naar smaak. Van pistolets kapjes afsnijden en uithollen (broodkruim wordt niet gebruikt). Pistolets vullen met eier-zalmsalade."
2021-11-22,Gegrilde ham met courgette en mosterdmayonaise,https://www.ah.nl/allerhande/recept/R-R387370/gegrilde-ham-met-courgette-en-mosterdmayonaise,4 personen,"Was de courgettes en snijd ze met een kaasschaaf in de lengte. Besmeer de plakjes dun met olie. Verwarm de grillpan tot deze zeer heet is en gril de courgetterepen heel kort aan beide zijden. Bestrooi de groente met zout en peper. Meng de mosterd met mayonaise. Besmeer 4 sneden brood met mosterdmayonaise. Verdeel de rucola erover. Beleg het brood met courgette en ham, leg de overige 4 sneden erop en snijd de sandwiches doormidden."
2021-11-23,Vaderdagsalade,https://www.ah.nl/allerhande/recept/R-R828714/vaderdagsalade,4 personen,"Meng de olie en het citroensap tot een dressing. Breng op smaak met peper en zout en zet apart. Halveer de komkommer in de lengte en verwijder met een theelepel de zaadlijsten. Snijd in schuine plakjes van 1 cm en doe in een grote schaal. Halveer de paprika en verwijder de zaadlijsten. Snijd in dunne reepjes en doe bij de komkommer. Snijd de radijs en tomaten in partjes en voeg toe aan de groente. Voeg de sla en dressing toe, schep om en serveer."
2021-11-24,"Pistolet hotdog, zuurkool en katenspek ",https://www.ah.nl/allerhande/recept/R-R845620/pistolet-hotdog-zuurkool-en-katenspek,4 personen,Doe de zuurkool in een pan met het water en het karwijzaad. Breng aan de kook. Laat op laag vuur 10 min. koken en laat uitlekken in een vergiet. Omwikkel ondertussen de hotdogs elk met 1 plakje spek. Verhit de olie in een koekenpan en bak de worsten in 4 min. goudbruin. Keer regelmatig. Snijd de pistolets overlangs doormidden en besmeer de onderste helften met de mosterd. Verdeel de zuurkool erover. Leg hierop 2 hotdogs. Leg de bovenkanten van de pistolets erop en serveer.
